Year,Characteristic,Sub-Characteristic,Secured by primary residence - Mortgages (%),Secured by primary residence - HELOC (%),Other residential debt (%),Credit card balances (%),Lines of credit not secured by residential property (%),Installment loans - Education loans (%),Installment loans - Vehicle loans (%),Installment loans - Other loans (%),Other (%),Any debt (%),Secured by primary residence - Mortgages ($),Secured by primary residence - HELOC ($),Other residential debt ($),Credit card balances ($),Lines of credit not secured by residential property ($),Installment loans - Education loans ($),Installment loans - Vehicle loans ($),Installment loans - Other loans ($),Other ($),Any debt ($)
2013,Age of head (years),45–54,0.5525,0.057300000000000004,0.078901,0.443126,0.0168,0.1844,0.365025,0.11478300000000001,0.096792,0.822994,120000.0,20000.0,90000.0,2600.0,10000.0,14000.0,12000.0,4000.0,4940.0,100000.0
2013,Age of head (years),55–64,0.4585,0.0883,0.077898,0.434136,0.0173,0.12,0.3078,0.112845,0.07736900000000001,0.7865030000000001,107000.0,27000.0,85000.0,3000.0,12000.0,19000.0,12000.0,3100.0,5000.0,63400.0
2013,Age of head (years),65–74,0.38880000000000003,0.0677,0.047968000000000004,0.327513,0.0215,0.0308,0.24433,0.06485400000000001,0.041555999999999996,0.664361,87000.0,30000.0,55000.0,2300.0,17000.0,17000.0,10000.0,4000.0,5600.0,44000.0
2013,Age of head (years),75 or more,0.1862,0.0229,0.027072,0.21106999999999998,0.0067,,0.10744400000000001,0.053104,0.019771,0.413518,59000.0,16000.0,60000.0,1900.0,50000.0,,13300.0,3200.0,2300.0,20000.0
2013,Family structure,Single with child(ren),0.3007,0.025,0.026183,0.324563,0.014499999999999999,0.2644,0.25796399999999997,0.143949,0.058682,0.735685,90000.0,8000.0,100000.0,1200.0,4000.0,10300.0,7100.0,2500.0,2500.0,22000.0
2013,Family structure,"Single, no child, age less than 55",0.2612,0.0147,0.024704,0.336422,0.02,0.2702,0.21281,0.110718,0.052217,0.700341,100000.0,17000.0,63000.0,2100.0,1000.0,18000.0,10000.0,4000.0,2600.0,30000.0
2013,Family structure,"Single, no child, age 55 or more",0.2566,0.0229,0.026806999999999997,0.299712,0.0123,0.0302,0.129543,0.077765,0.04172,0.538403,65000.0,15000.0,85000.0,2000.0,900.0,20000.0,8500.0,3500.0,4500.0,25000.0
2013,Family structure,Couple with child(ren),0.5999,0.0708,0.071077,0.465288,0.0216,0.2832,0.440196,0.10693199999999999,0.098775,0.876146,140000.0,25000.0,100000.0,2700.0,3800.0,18000.0,14000.0,4000.0,4000.0,120800.0
2013,Family structure,"Couple, no child",0.4351,0.07150000000000001,0.07501000000000001,0.386059,0.0206,0.1413,0.346697,0.090197,0.054455,0.753253,111000.0,28000.0,80000.0,2500.0,20000.0,17000.0,13000.0,2500.0,4000.0,62800.0
2013,Education of head,No high school diploma,0.21289999999999998,,0.021568999999999998,0.27403500000000003,,0.045899999999999996,0.23131000000000002,0.100785,0.037283,0.5373870000000001,63000.0,,33150.0,1270.0,,8500.0,8700.0,4700.0,2300.0,17390.0
2013,Education of head,High school diploma,0.3642,0.0409,0.034671,0.36318100000000003,0.0152,0.1253,0.294616,0.12765,0.069588,0.7024079999999999,90000.0,23000.0,60000.0,1790.0,2500.0,10000.0,11000.0,2500.0,2700.0,35300.0
2013,Education of head,Some college,0.40630000000000005,0.0453,0.046954,0.45331200000000005,0.0232,0.2655,0.340839,0.119372,0.08183199999999999,0.808005,108000.0,25000.0,55000.0,2200.0,1000.0,13700.0,11300.0,3100.0,4500.0,48000.0
2013,Education of head,College degree,0.5409,0.0747,0.085942,0.378501,0.0225,0.271,0.32575899999999997,0.065358,0.059837999999999995,0.808932,160000.0,28000.0,150000.0,3500.0,20000.0,23000.0,14000.0,5000.0,5000.0,131000.0
2013,Race or ethnicity of respondent,White non-Hispanic,0.4656,0.0649,0.061315,0.38499099999999997,0.0199,0.1839,0.32095999999999997,0.097972,0.065198,0.753292,118000.0,25000.0,99000.0,2700.0,8500.0,18000.0,12000.0,3600.0,5000.0,82200.0
2013,Race or ethnicity of respondent,Black or African-American non-hispanic,0.3173,,0.034419,0.372779,0.015600000000000001,0.3119,0.289936,0.12271499999999999,0.081328,0.758663,90000.0,,52000.0,1450.0,740.0,15000.0,11000.0,2000.0,1300.0,26000.0
2013,Race or ethnicity of respondent,Hispanic or Latino,0.28559999999999997,,0.025145,0.41539099999999995,,0.1406,0.28516400000000003,0.09085599999999999,0.055473,0.704573,125000.0,,83000.0,1600.0,,13000.0,11000.0,3000.0,5000.0,25000.0
2013,Race or ethnicity of respondent,Other or Multiple Race,0.3272,0.0246,0.046346,0.336091,0.0207,0.2082,0.281476,0.118697,0.06159,0.7139449999999999,155000.0,62000.0,92000.0,2000.0,3800.0,16000.0,12000.0,4900.0,4000.0,43000.0
2013,Current work status of head,Working for someone else,0.4826,0.0528,0.05490300000000001,0.43865000000000004,0.0225,0.2667,0.38939,0.10943199999999999,0.083612,0.8279569999999999,121000.0,20000.0,92000.0,2500.0,3600.0,18000.0,12000.0,3500.0,4000.0,77060.0
2013,Current work status of head,Self-employed,0.5176,0.08789999999999999,0.11140900000000001,0.42640500000000003,0.0279,0.174,0.305604,0.081951,0.055045000000000004,0.8224429999999999,151000.0,40000.0,146000.0,3000.0,20000.0,14000.0,15300.0,6200.0,10000.0,110000.0
2013,Current work status of head,Retired,0.2706,0.0391,0.033396,0.278558,0.0111,0.045599999999999995,0.180173,0.086391,0.034494,0.55384,76000.0,30000.0,47000.0,1700.0,3700.0,15000.0,10000.0,3000.0,4200.0,27000.0
2013,Current work status of head,Other not working,0.266,,0.027071,0.238281,,0.2866,0.14996299999999999,0.142377,0.05988,0.704312,129000.0,,100000.0,1500.0,,12500.0,9800.0,2600.0,2000.0,25000.0
2013,Current occupation of head,Managerial or professional,0.5736,0.0823,0.094631,0.42079700000000003,0.0259,0.2822,0.392639,0.089495,0.06793300000000001,0.8608929999999999,160000.0,25000.0,140000.0,3500.0,10000.0,20000.0,13000.0,4100.0,5900.0,132190.0
2013,Current occupation of head,"Technical, sales, or services",0.39640000000000003,0.043,0.039506,0.450674,0.0189,0.2631,0.33111199999999996,0.11233,0.08103500000000001,0.790841,102000.0,20000.0,65000.0,2000.0,730.0,17200.0,12000.0,3000.0,4000.0,50000.0
2013,Current occupation of head,Other occupation,0.45380000000000004,0.0356,0.039295,0.44699500000000003,0.0241,0.1953,0.405169,0.12327400000000001,0.096263,0.8143300000000001,97000.0,17000.0,48500.0,2100.0,3000.0,11000.0,11000.0,3400.0,3000.0,52740.0
2013,Current occupation of head,Retired or other not working,0.2697,0.032799999999999996,0.032191,0.270884,0.0096,0.0915,0.17441700000000002,0.09705899999999999,0.039331,0.582511,86000.0,30000.0,49000.0,1600.0,3800.0,12500.0,9900.0,3000.0,3500.0,26800.0
2013,Housing status,Owner,0.6368,0.076,0.06590900000000001,0.419933,0.0165,0.1609,0.351285,0.092416,0.06472,0.803611,116000.0,25000.0,83000.0,2840.0,12000.0,17500.0,13000.0,4000.0,5000.0,114000.0
2013,Housing status,Renter or other,,,0.028242,0.30945,0.022799999999999997,0.2709,0.23133700000000001,0.121759,0.068563,0.636697,,,113000.0,1420.0,1100.0,15000.0,8800.0,2300.0,2500.0,10800.0
2013,Percentile of net worth,Less than 25,0.16870000000000002,,0.014953000000000001,0.334225,0.0206,0.3614,0.24204799999999999,0.170614,0.062722,0.698872,121000.0,,75000.0,2100.0,900.0,20000.0,9600.0,3000.0,2500.0,22300.0
2013,Percentile of net worth,25–49.9,0.4048,0.0184,0.019436,0.44315899999999997,0.0179,0.1945,0.37532,0.11852700000000001,0.073577,0.7729269999999999,98000.0,25000.0,27000.0,1500.0,3000.0,12000.0,10000.0,3200.0,2000.0,33200.0
2013,Percentile of net worth,50–74.9,0.5588000000000001,0.066,0.057717,0.454499,0.0179,0.1442,0.337973,0.083344,0.071056,0.789152,100000.0,20000.0,60000.0,2900.0,8500.0,13200.0,13000.0,3400.0,4000.0,83000.0
2013,Percentile of net worth,75–89.9,0.521,0.0944,0.09112999999999999,0.35064500000000004,0.0134,0.1234,0.313751,0.043280000000000006,0.058397,0.724812,138000.0,25000.0,80000.0,2500.0,27000.0,15500.0,16000.0,4000.0,10000.0,121300.0
2013,Percentile of net worth,90–100,0.5365,0.1295,0.16083999999999998,0.20865999999999998,0.026000000000000002,0.057,0.23585799999999998,0.030314999999999998,0.054610000000000006,0.7148439999999999,220000.0,33000.0,198000.0,4000.0,30000.0,18200.0,16000.0,6900.0,17000.0,210000.0
2016,,All families,0.4,0.044199999999999996,0.056213,0.43898899999999996,0.0182,0.2227,0.338378,0.11263,0.0536,0.771156,114000.0,31000.0,100000.0,2300.0,3000.0,19000.0,13000.0,3400.0,5000.0,60000.0
2016,Percentile of income,Less than 20,0.133,0.0132,0.007511,0.28955400000000003,0.012,0.17809999999999998,0.134572,0.115846,0.0245,0.57713,50000.0,15000.0,36900.0,800.0,470.0,15000.0,8000.0,2100.0,2800.0,10350.0
2016,Percentile of income,20–39.9,0.2465,0.0196,0.015605,0.41788400000000003,0.013500000000000002,0.1973,0.269072,0.12242499999999999,0.0334,0.7067950000000001,65000.0,28000.0,43500.0,1700.0,1600.0,20000.0,9700.0,2600.0,2000.0,23280.0
2016,Percentile of income,40–59.9,0.3898,0.0351,0.025415,0.529685,0.0213,0.25379999999999997,0.382768,0.149133,0.0526,0.840915,89000.0,22000.0,65000.0,2000.0,2000.0,18000.0,12000.0,4000.0,3000.0,42300.0
2016,Percentile of income,60–79.9,0.5692,0.0579,0.07114899999999999,0.528811,0.0245,0.2583,0.467271,0.113239,0.0697,0.882649,117000.0,28000.0,50000.0,3000.0,6870.0,20000.0,16000.0,4000.0,5000.0,103000.0
2016,Percentile of income,80–89.9,0.6873,0.08449999999999999,0.118064,0.514587,0.0167,0.2866,0.494981,0.074243,0.08539999999999999,0.890151,160000.0,40000.0,103500.0,4800.0,1800.0,21000.0,17000.0,6000.0,10000.0,170300.0
2016,Percentile of income,90–100,0.6354,0.1057,0.20467400000000002,0.343437,0.0232,0.1656,0.3814,0.050788,0.08990000000000001,0.806407,270000.0,50000.0,195000.0,6000.0,50000.0,33000.0,19000.0,16000.0,28000.0,299000.0
2016,Age of head (years),Less than 35,0.2815,,0.02284,0.45357,0.018799999999999997,0.4476,0.386966,0.156163,0.04019999999999999,0.809718,119630.0,,37000.0,1400.0,600.0,18500.0,13000.0,2500.0,2000.0,39000.0
2016,Age of head (years),35–44,0.4962,0.0285,0.065869,0.491258,0.025699999999999997,0.3431,0.44305100000000003,0.148134,0.0593,0.862479,140000.0,25000.0,132500.0,2500.0,5000.0,20100.0,14000.0,3700.0,4000.0,93700.0
2016,Age of head (years),45–54,0.5215,0.0541,0.065148,0.5228079999999999,0.0223,0.2366,0.377655,0.11408,0.08220000000000001,0.865792,125000.0,41000.0,85000.0,2800.0,5000.0,20000.0,14000.0,4000.0,7000.0,90000.0
2016,Age of head (years),55–64,0.4583,0.0747,0.09034700000000001,0.414145,0.0194,0.12890000000000001,0.324287,0.088254,0.0697,0.7707299999999999,100000.0,21000.0,110000.0,2800.0,3220.0,18000.0,12000.0,4000.0,8000.0,69000.0
2016,Age of head (years),65–74,0.3515,0.06480000000000001,0.057534,0.421361,0.011399999999999999,0.034300000000000004,0.271909,0.072573,0.0375,0.7014239999999999,80000.0,40000.0,96000.0,2500.0,1200.0,17000.0,12000.0,4700.0,5000.0,41600.0
2016,Age of head (years),75 or more,0.23170000000000002,0.0478,0.027164999999999998,0.261569,,,0.13672,0.070484,0.015,0.497718,57000.0,28000.0,100000.0,2100.0,,,10000.0,4300.0,9000.0,20900.0
2016,Family structure,Single with child(ren),0.3145,0.0229,0.023795999999999998,0.43435899999999994,0.022099999999999998,0.3048,0.30700700000000003,0.136936,0.0579,0.8006220000000001,102000.0,24000.0,75000.0,1300.0,500.0,17000.0,10000.0,2500.0,2500.0,28000.0
2016,Family structure,"Single, no child, age less than 55",0.21170000000000003,0.0139,0.020657000000000002,0.413228,0.0152,0.3265,0.243008,0.121891,0.0334,0.735986,95000.0,28000.0,44000.0,1700.0,1900.0,22000.0,12000.0,3400.0,2000.0,29360.0
2016,Family structure,"Single, no child, age 55 or more",0.2593,0.041100000000000005,0.034587,0.367933,,0.0359,0.154437,0.083786,0.0269,0.58808,68000.0,21000.0,83000.0,2000.0,,10000.0,9200.0,3680.0,3500.0,21100.0
2016,Family structure,Couple with child(ren),0.5781000000000001,0.0507,0.073701,0.511007,0.020099999999999996,0.3143,0.477731,0.138429,0.07730000000000001,0.8889619999999999,140000.0,30000.0,119000.0,2800.0,6200.0,20000.0,15000.0,3400.0,6800.0,110800.0
2016,Family structure,"Couple, no child",0.435,0.064,0.08341699999999999,0.42337899999999995,0.0219,0.15439999999999998,0.36914,0.08854,0.053899999999999997,0.766768,105000.0,39000.0,100000.0,2800.0,3380.0,18000.0,14000.0,4000.0,9000.0,70000.0
2016,Education of head,No high school diploma,0.2395,0.024,0.026760000000000003,0.35242199999999996,,0.058499999999999996,0.249711,0.12455999999999999,0.0259,0.625632,69000.0,16000.0,75000.0,1300.0,,10000.0,10000.0,2200.0,3000.0,16000.0
2016,Education of head,High school diploma,0.3505,0.0285,0.028897,0.4426,0.0166,0.1501,0.310874,0.121764,0.0554,0.715208,89000.0,24000.0,64000.0,2000.0,2500.0,12000.0,12300.0,3000.0,3500.0,35900.0
2016,Education of head,Some college,0.37549999999999994,0.0374,0.047782,0.507994,0.0208,0.2903,0.38551699999999994,0.13415,0.0521,0.818401,99000.0,26000.0,65000.0,2000.0,600.0,15300.0,13000.0,3000.0,4500.0,43500.0
2016,Education of head,College degree,0.5172,0.0692,0.09479900000000001,0.413064,0.0206,0.285,0.354537,0.083934,0.0637,0.8301149999999999,158000.0,40000.0,135000.0,3700.0,10000.0,30000.0,14000.0,6000.0,10000.0,122000.0
2016,Race or ethnicity of respondent,White non-Hispanic,0.4391,0.0587,0.06562899999999999,0.420838,0.0177,0.2023,0.343643,0.109473,0.050499999999999996,0.774768,119000.0,32000.0,114000.0,2700.0,3000.0,19100.0,13000.0,4000.0,7500.0,74120.0
2016,Race or ethnicity of respondent,Black or African-American non-hispanic,0.3147,,0.026895,0.478221,0.025,0.307,0.32961399999999996,0.11579700000000001,0.0588,0.771241,79000.0,,19000.0,1370.0,850.0,20000.0,13400.0,2900.0,2500.0,31370.0
2016,Race or ethnicity of respondent,Hispanic or Latino,0.302,0.0199,0.033352,0.49627699999999997,,0.1925,0.317227,0.10810700000000001,0.047400000000000005,0.739534,107000.0,25000.0,56000.0,1700.0,,18000.0,12000.0,2620.0,2000.0,30000.0
2016,Race or ethnicity of respondent,Other or Multiple Race,0.37229999999999996,0.024399999999999998,0.06112599999999999,0.44074199999999997,0.0192,0.2606,0.33862699999999996,0.132108,0.07139999999999999,0.779466,145000.0,60000.0,79000.0,2370.0,1150.0,19000.0,12000.0,3000.0,7000.0,56600.0
2016,Current work status of head,Working for someone else,0.4692,0.0405,0.058218,0.504207,0.021,0.3062,0.426346,0.127077,0.0708,0.861343,123000.0,28000.0,99000.0,2400.0,4000.0,20000.0,13000.0,3100.0,5000.0,72300.0
2016,Current work status of head,Self-employed,0.47869999999999996,0.0694,0.116045,0.46124000000000004,0.0256,0.1916,0.324713,0.104255,0.0436,0.80789,130000.0,44000.0,110000.0,3200.0,6000.0,18000.0,15000.0,3700.0,9000.0,93000.0
2016,Current work status of head,Retired,0.2643,0.0462,0.033722,0.32705599999999996,0.0075,0.0529,0.193897,0.08532999999999999,0.0281,0.599823,77000.0,39000.0,59000.0,1800.0,1800.0,14000.0,11000.0,4000.0,6000.0,23830.0
2016,Current work status of head,Other not working,0.21850000000000003,,0.032741,0.288601,0.0311,0.29760000000000003,0.190594,0.120441,,0.640738,95000.0,,119000.0,2000.0,800.0,16000.0,11000.0,4600.0,,30000.0
2016,Current occupation of head,Managerial or professional,0.5659000000000001,0.0677,0.097665,0.48658,0.021,0.3209,0.421028,0.096428,0.0673,0.881961,155000.0,35000.0,135000.0,3200.0,6870.0,24000.0,14000.0,4000.0,10000.0,125000.0
2016,Current occupation of head,"Technical, sales, or services",0.37799999999999995,0.026000000000000002,0.047721,0.529049,0.0241,0.3041,0.391169,0.140613,0.0644,0.843792,108200.0,41000.0,90000.0,1900.0,3500.0,18600.0,12800.0,2600.0,2700.0,44500.0
2016,Current occupation of head,Other occupation,0.4289,0.0315,0.041931,0.47539299999999995,0.0199,0.21280000000000002,0.41602200000000006,0.146766,0.0677,0.815753,90000.0,17000.0,50000.0,2000.0,2880.0,15000.0,12900.0,3000.0,4000.0,50000.0
2016,Current occupation of head,Retired or other not working,0.2572,0.0424,0.033569,0.321077,0.0111,0.0909,0.193383,0.09078900000000001,0.0276,0.606185,78000.0,39000.0,69700.0,1800.0,1200.0,15000.0,11000.0,4000.0,6000.0,25000.0
2016,Housing status,Owner,0.6277,0.0694,0.070767,0.463806,0.0115,0.18100000000000002,0.378433,0.10215099999999999,0.0572,0.824748,114000.0,31000.0,102000.0,3000.0,8500.0,20000.0,14000.0,4000.0,7000.0,107000.0
2016,Housing status,Renter or other,,,0.030654,0.395403,0.03,0.29600000000000004,0.268031,0.131034,0.0472,0.677036,,,80000.0,1300.0,1200.0,18000.0,11000.0,2430.0,3000.0,13200.0
2016,Percentile of net worth,Less than 25,0.106,,0.009170000000000001,0.40049,0.0265,0.3944,0.276647,0.172243,0.0381,0.710947,105000.0,,10000.0,1500.0,800.0,25000.0,12000.0,3100.0,2000.0,21090.0
2016,Percentile of net worth,25–49.9,0.4163,0.0197,0.020937,0.5198769999999999,0.0128,0.2218,0.38467,0.132033,0.053899999999999997,0.8047580000000001,83000.0,17000.0,39000.0,2000.0,1900.0,16000.0,11000.0,2550.0,2500.0,42000.0
2016,Percentile of net worth,50–74.9,0.5739,0.0582,0.046197,0.5311,0.0148,0.18350000000000002,0.386962,0.10224899999999999,0.0677,0.842109,108000.0,31000.0,64000.0,3000.0,2500.0,15000.0,13000.0,3900.0,6900.0,83000.0
2016,Percentile of net worth,75–89.9,0.5014,0.08439999999999999,0.113463,0.375753,0.0177,0.1084,0.33832,0.051455,0.050300000000000004,0.7477509999999999,149000.0,30000.0,100000.0,3000.0,12000.0,15000.0,14000.0,4600.0,10000.0,113000.0
2016,Percentile of net worth,90–100,0.5071,0.11019999999999999,0.20109100000000002,0.197731,0.0206,0.06509999999999999,0.255652,0.032850000000000004,0.061200000000000004,0.695433,238000.0,50000.0,174000.0,4300.0,78000.0,26000.0,19000.0,35000.0,40000.0,230000.0
