,month,date,volume_AUT,volume_AUT_unadj,Age_Group,volume_CRC,volume_CRC_unadj,volume_MTG,volume_MTG_unadj,volume_STU,volume_STU_unadj,yoy_AUT,yoy_CRC,yoy_MTG,yoy_STU
382,155,2012-12,4020468379.2979603,3651930024.0,Age 65 and older,4856139649.06519,4641409944.0,19606301267.514,19493955624.0,97507128.66145308,56343456.0,0.16472476728496802,0.0791759534796967,0.425253731888656,-0.050449871075383
383,155,2012-12,5986023777.46505,5615359968.0,Younger than 30,2207337021.57066,2236390800.0,13119482028.6492,13681520784.0,5118336667.2985,2691057144.0,0.0777951373756258,0.0672644762003032,0.22608188419286898,-0.10460011793314
384,156,2013-01,13592034726.2794,11823363024.0,Age 30-44,5884125573.41863,5619600984.0,87774686714.431,72203710344.0,3668441065.2104797,3485054616.0,0.127001687994805,0.0850714295469037,0.452354531806181,0.0691208033852901
385,156,2013-01,15593683567.6854,13565485560.0,Age 45-64,10061551504.578001,9567454920.0,96713596471.6698,93458734560.0,2030154963.1910102,1658932992.0,0.12591893471253,0.0562400124653315,0.46609910874388105,0.10666179432961699
386,156,2013-01,4109628074.27449,3847600956.0,Age 65 and older,4671386338.47573,4583387112.0,21145156361.9276,21306045264.0,105127737.630745,95460528.0,0.18716010577286601,0.0252456313716565,0.5095557652682521,0.325575551556355
387,156,2013-01,5914204877.86985,4855371072.0,Younger than 30,2191200194.0342803,1968893472.0,13488938286.703999,9441844224.0,4922904680.44936,3769354824.0,0.12051438737691,0.10801305678946499,0.33694414459133,-0.115705107305777
388,157,2013-02,13904762921.5725,12793971804.0,Age 30-44,6172543966.71862,5303593632.0,85794125597.1,64644151608.0,3664342724.7943897,2871489472.0,0.0578872631802103,0.0412244524016632,0.11052549509859501,0.0779243308775293
389,157,2013-02,15645828574.7002,13821897204.0,Age 45-64,10400698915.8056,9262211880.0,93958635838.7416,84082976544.0,1766317349.39677,1035444336.0,0.048505878479562003,0.00426486939123083,0.19279708969410997,-0.16160610981960502
390,157,2013-02,4214302925.0301204,3848531544.0,Age 65 and older,4923144494.75451,4503458568.0,20821885308.6781,19964822040.0,90856643.1180038,55042536.0,0.114188370038639,0.0403183390930562,0.23546421898207395,-0.110073989799434
391,157,2013-02,5995964888.11131,5557509936.0,Younger than 30,2197649994.66588,1762646520.0,13172375108.7119,9087313944.0,5158706579.15997,2605084392.0,0.00799147927961719,-0.00015100463895456598,0.11647981177748701,-0.038044224063507
392,158,2013-03,13499942350.3157,14759105304.0,Age 30-44,5899670185.23744,5814574656.0,76863729091.1736,70884118680.0,3384445493.27765,2627865888.0,0.0527181610525513,0.0376240457061432,0.0824992880870228,-0.104439230933315
393,158,2013-03,15663672891.3055,16907649640.0,Age 45-64,10324308195.4992,10612116336.0,90695177916.1451,87764526456.0,1803265232.6837301,1032766764.0,0.0816322646383469,0.0544475306814218,0.13561570610196902,-0.0908873239347353
394,158,2013-03,4087031424.1324897,4354952676.0,Age 65 and older,4904944699.4457,5048881080.0,20563815638.2534,20537201400.0,108632172.151183,77459736.0,0.10439891895765402,0.0728601800127113,0.24500204990665903,0.591919286580975
395,158,2013-03,6000976477.36831,6488877024.0,Younger than 30,2313823506.05206,2131913664.0,12233342785.6661,10988962944.0,4347891097.850229,1754352336.0,0.0517343284802965,0.12369201538107799,0.0743337217301869,-0.23317839584345798
396,159,2013-04,13598072589.2444,13978838196.0,Age 30-44,5707984297.174379,5848631592.0,76400643885.1708,72647958648.0,3139292602.44099,2336462064.0,0.0867136267965813,0.0135647357024529,0.192176800076051,-0.137854409803604
397,159,2013-04,16036455940.549,16372390644.0,Age 45-64,10094963319.9991,10096335096.0,88077450732.7005,86684239560.0,1675832195.01946,989681892.0,0.11680258683877802,0.0215287195711751,0.208686769398659,-0.161600213089088
398,159,2013-04,4358445973.01118,4653080532.0,Age 65 and older,5238755886.33811,5388415872.0,20278764575.7526,20440948224.0,61760191.6780716,41125512.0,0.245968349166428,0.21654637414609398,0.34908950527155697,-0.32149957533414003
399,159,2013-04,6245961735.956671,6393560736.0,Younger than 30,2264958885.34293,2172422568.0,12157510137.6312,11989572504.0,4227677198.90699,1778583216.0,0.12160174267667402,0.10753025346216001,0.130917713214485,-0.165546145864961
400,160,2013-05,14001818246.2496,15327708648.0,Age 30-44,5522269443.7362,5607857328.0,77557031182.7711,82505540304.0,3110869356.1476803,2880701976.0,0.10631635076728599,-0.0320574129440219,0.24684537738860898,-0.27811304196214504
401,160,2013-05,16316698571.348999,17626843488.0,Age 45-64,10093964598.5547,10328766304.0,87708718498.1535,89426303208.0,1680739426.75879,1219771064.0,0.12459600965196699,0.0281939235238746,0.19783520856977999,-0.22823319865069397
402,160,2013-05,4501490589.759271,4920115728.0,Age 65 and older,4709550370.44907,4965134336.0,19602714635.6055,19691105424.0,82639920.2100825,62598432.0,0.23644474237974,0.00991141291077091,0.245820643296695,-0.272918755625729
403,160,2013-05,6240009812.51573,6645524880.0,Younger than 30,2239040540.49567,2279357376.0,12310717319.8804,13749434280.0,4142815593.2552705,2790246288.0,0.0735189648883645,-0.009880818384278341,0.18394882936697401,-0.23646852435767798
404,161,2013-06,14170664063.7442,14269686792.0,Age 30-44,6029710027.35476,5789092440.0,70615972726.88701,77967623928.0,3054803129.808,2556306072.0,0.10163877207743802,0.0720404810836413,0.0824360368720387,-0.4178497858435611
405,161,2013-06,16501042920.0178,16701220560.0,Age 45-64,10202125284.6676,9756618168.0,82933834122.187,82153735608.0,1644811640.4071698,1069811544.0,0.119836494171005,0.0524314999170663,0.0802543640115652,-0.3804414272796471
406,161,2013-06,4428940205.50811,4426853556.0,Age 65 and older,4939177700.66628,4724642016.0,18302658431.576,18201975600.0,94855076.6509823,69205896.0,0.18439382150859698,0.13336972980421902,0.202958044514166,0.035737812320183
407,161,2013-06,6340537627.77435,6414374616.0,Younger than 30,2479984748.62446,2482258416.0,12361780815.0982,13660720872.0,4075932438.09113,2574093408.0,0.10373059181427499,0.16760612014187198,0.126521302157316,-0.368173650472456
408,162,2013-07,14208207074.9903,15211002780.0,Age 30-44,6109566003.8739,6396826560.0,63627231183.4521,72520524000.0,2978818579.61268,2838626700.0,0.121693959971901,0.11677178160599999,-0.0326444668599822,-0.4889442594013739
409,162,2013-07,16576836703.2557,17765613816.0,Age 45-64,10584340815.2411,10750620184.0,74968260839.2718,79344316824.0,1656563421.48545,1399182276.0,0.151734575647727,0.15670268921248,-0.0181763493708659,-0.41583833731416703
410,162,2013-07,4380219234.96828,4631756136.0,Age 65 and older,4702368084.97152,4835423160.0,17032405809.2678,17228478720.0,74184980.8539985,77929056.0,0.21502754294525303,0.17047942619286302,0.0240160910772482,-0.402916054481563
411,162,2013-07,6297965876.07497,6816209916.0,Younger than 30,2434401308.6193,2619842400.0,11580373333.2651,13388695296.0,3878508771.64251,3424529088.0,0.120553265210396,0.17490905441606303,0.0956806835693087,-0.315247974418136
412,163,2013-08,13878200742.9257,15084004896.0,Age 30-44,6261158098.3261,6560076144.0,56077568160.0475,63807645984.0,3301996413.48823,6434142900.0,0.0811478560091525,0.143709811663098,-0.251320692761338,-0.217378322980654
413,163,2013-08,16546931632.553999,18535245732.0,Age 45-64,11127142224.1973,11329278384.0,61827961642.6715,66020862960.0,1839464894.57638,5309445252.0,0.141834979609736,0.18444753884920898,-0.30466780748760103,-0.182385746200658
414,163,2013-08,4665327814.49787,5111557128.0,Age 65 and older,5271445552.45455,5213016336.0,14415929921.5715,14625191448.0,96878599.23399499,240658608.0,0.204261783530863,0.170586318096336,-0.231252564697101,-0.119454319326568
415,163,2013-08,6212692400.4227705,6918523416.0,Younger than 30,2383720331.01411,2693469432.0,11880613092.6208,13602075312.0,4330700415.67828,15249178116.0,0.0831180158051728,0.0902016647690993,-0.0243138438805918,-0.227858765566382
416,164,2013-09,14066148697.5129,13663430436.0,Age 30-44,6637420034.32462,6387267024.0,47441655175.337006,47292485280.0,3424540898.00865,5652571096.0,0.0977677055191941,0.165437128071682,-0.34473068824192193,-0.150890940625828
417,164,2013-09,16198230166.8197,15951728916.0,Age 45-64,11414249211.788,11054662968.0,50115387876.6346,49751867856.0,1891790017.1002102,4011148284.0,0.10143873640403099,0.172076951795238,-0.399576515876216,-0.10885439558775502
418,164,2013-09,4504574292.3255,4458580776.0,Age 65 and older,5365143841.79418,5149377984.0,11156048811.7758,10832275704.0,104531385.22681701,202196592.0,0.223506380569654,0.253444961694048,-0.359834925070134,0.0656961858312008
419,164,2013-09,6173119758.1136,6089257764.0,Younger than 30,2395392042.80626,2434224048.0,10491885160.1956,10975344312.0,4320099276.865129,9186132340.0,0.0614533310845491,0.144031751623499,-0.0635030996810434,-0.166241124784604
420,165,2013-10,13687764871.5399,13204709268.0,Age 30-44,6467258629.49644,6659758008.0,41056281054.8765,45401192160.0,3271304422.01724,3435185024.0,0.0440430004265719,0.11524017409069501,-0.46332729790322497,-0.19799711101573603
421,165,2013-10,16565805415.6082,15677744640.0,Age 45-64,11421642513.7234,11615697720.0,42450544882.753,48263430744.0,1833857936.2939398,1805258112.0,0.109131978428465,0.13233118183718198,-0.49723692442590794,-0.23611726840916197
422,165,2013-10,4507244583.99234,4383364776.0,Age 65 and older,5666140138.56561,6045792768.0,9129965064.89919,10249904952.0,103887259.58535899,87040656.0,0.184423584846549,0.27323556557281603,-0.484911350897791,0.0362755622633573
423,165,2013-10,6192578763.85293,6120915360.0,Younger than 30,2576614545.00763,2722597440.0,10018659557.8603,11034499320.0,4073273981.35208,3764594892.0,0.0655551443870548,0.202079068037015,-0.17419347099142599,-0.28003516340113505
424,166,2013-11,14296733432.9575,13299090600.0,Age 30-44,7004466053.06361,7555775352.0,42134282719.6082,41114744208.0,3501027966.71125,2479714008.0,0.0978403580194636,0.23663824077832996,-0.494920801318473,-0.0481804415831291
425,166,2013-11,16492830277.6608,15296877888.0,Age 45-64,11921334152.9063,12606584952.0,42731210449.1645,40806662160.0,2007176530.3641102,1269123720.0,0.0737113455158496,0.162553343561852,-0.549165496987652,-0.0151034779950493
426,166,2013-11,4565364687.80834,4037207448.0,Age 65 and older,5519995274.96136,5596495248.0,9842730481.72741,9013173024.0,121917446.40833001,79202808.0,0.12522440927851,0.136876846404138,-0.519264912414727,0.5723498268570699
427,166,2013-11,6218113752.51384,5885826792.0,Younger than 30,2750418042.45323,2989827000.0,9614756212.16895,9499801968.0,4335799993.53025,2530601352.0,0.0510294237242437,0.268606079938437,-0.31409258404714696,-0.12253502811181098
428,167,2013-12,14161102624.3789,13527288012.0,Age 30-44,7227752701.575509,7317980616.0,42443905181.521,43249474248.0,3310295073.9765897,2164806864.0,0.0814443905629534,0.244922535794826,-0.482210906098406,-0.0354479661650763
429,167,2013-12,15969837937.2418,15896581776.0,Age 45-64,12424712665.1572,13023542280.0,40118096707.6577,42746542440.0,2072395632.37008,1146240816.0,0.0341926925356113,0.264840247125124,-0.546784589722393,0.17743199749544397
430,167,2013-12,4605834918.0839,4282198392.0,Age 65 and older,5905222078.224071,5745309072.0,9751693604.03166,9993448896.0,75187837.6156687,44346840.0,0.17258500679310898,0.237837023947221,-0.48735653816219004,-0.212919420491352
431,167,2013-12,6341434658.42033,5945485008.0,Younger than 30,2850445052.06429,2915927376.0,9318281394.378271,9843504648.0,3507160407.08955,1958577432.0,0.0587896487280013,0.303854127820594,-0.28052554950531605,-0.272190322540397
432,168,2014-01,14363670103.0164,12572446104.0,Age 30-44,7401840321.98675,7134497136.0,38935068494.9644,30827260560.0,3209309530.02412,3056495064.0,0.0633561769590811,0.269573614979636,-0.573051572929843,-0.12297068460060001
433,168,2014-01,16590634660.9153,14522114520.0,Age 45-64,12081675715.2841,11679967920.0,39560580637.9945,34206713808.0,1922802052.55277,1583009376.0,0.0705193305295886,0.22080198105600302,-0.633991258612222,-0.0457665356986281
434,168,2014-01,4582077928.57616,4260693648.0,Age 65 and older,5866232287.01629,5768133984.0,8623053249.85182,8353408992.0,104207574.484678,100771680.0,0.107363704480793,0.258487193651646,-0.607932448819376,0.0556371529811777
435,168,2014-01,6513679965.4408,5336147016.0,Younger than 30,2887753670.79422,2608575888.0,9346704693.22454,6389806440.0,3976993592.63951,2986323936.0,0.0990194028160984,0.324894376002075,-0.32324593708526694,-0.207736051542385
436,169,2014-02,14653693415.6935,13484514252.0,Age 30-44,7253615970.0776,6272657568.0,40295432333.1996,30028235376.0,3412516735.88936,2685900264.0,0.053974047979697994,0.18271836102845698,-0.535484113735606,-0.0646316867290259
437,169,2014-02,16965688080.1262,15009146220.0,Age 45-64,12107889241.6573,10768738840.0,40301784071.1386,29949267096.0,2079268548.67254,1264918920.0,0.0858962411944733,0.162653044382742,-0.643812953263759,0.22161943044324103
438,169,2014-02,4651851547.231179,4217358408.0,Age 65 and older,5847930656.23465,5286160176.0,8739500904.30741,7632024648.0,95788912.55019009,59851128.0,0.0958357388482405,0.173800112997953,-0.617726387307182,0.0873613817502885
439,169,2014-02,6793260080.76746,6352421280.0,Younger than 30,2914392158.99646,2339242296.0,8967570269.198141,6144874152.0,3978053139.4023795,1983011928.0,0.143033724303538,0.32711934551687705,-0.323796427649864,-0.23879167443109803
440,170,2014-03,15193018115.2153,16452342720.0,Age 30-44,6983260767.28034,6920136384.0,42755183436.3364,39475821528.0,3488992729.58468,2795864280.0,0.114724936310408,0.19013630289520497,-0.443093569291451,0.0639295912196871
441,170,2014-03,17668120731.1335,18851096040.0,Age 45-64,11955945134.0687,12345867072.0,40378957768.0804,37618363344.0,2331445370.84255,1400749512.0,0.114944799625029,0.163374644708569,-0.571371659335966,0.356307697756238
442,170,2014-03,4873270646.31027,5249180520.0,Age 65 and older,5627125262.12404,5802632232.0,8590986411.99503,8436597672.0,114290295.537565,82739736.0,0.205335834974295,0.14929073195758402,-0.589204122427314,0.0681644461065554
443,170,2014-03,6672763559.97216,7218107784.0,Younger than 30,2792245488.44759,2587842072.0,9768928975.51135,8767809072.0,4325628236.36697,1796238288.0,0.11238165822881802,0.21385875783757802,-0.20212588606577803,0.0238754502960914
444,171,2014-04,15014186017.2582,15218606352.0,Age 30-44,7532509853.6699295,7681699968.0,45095165114.285995,43286966424.0,4061252360.5506396,3074593296.0,0.088688926691687,0.313418335069582,-0.404154401175432,0.315918346534729
445,171,2014-04,17673170505.6943,17685105048.0,Age 45-64,12073185952.5402,12045931968.0,41210006775.9055,40492470096.0,2053641277.89433,1233355416.0,0.0801785415791476,0.19309946168213,-0.532873907626859,0.246213986503857
446,171,2014-04,4961038392.85694,5157674088.0,Age 65 and older,6010682374.09144,6219408864.0,9208395619.046759,9483043368.0,142174886.648226,101085024.0,0.108442901972108,0.154218421840474,-0.536076151454372,1.4579639032822298
447,171,2014-04,6551633216.25105,6614107680.0,Younger than 30,2937315459.44734,2811996744.0,9458954725.603071,9312126168.0,4332306936.4602,1849655184.0,0.0344951667946429,0.294405971205138,-0.22331457898993,0.0399598778177157
448,172,2014-05,15027637989.3928,16505223936.0,Age 30-44,7319930969.32928,7334344992.0,45480964265.2349,48434699664.0,3097190276.9892697,2783960064.0,0.0768226559521437,0.307869398777258,-0.41295215466091795,-0.0335827561497115
449,172,2014-05,17809935777.3334,19388806368.0,Age 45-64,12195010482.0829,12341814360.0,40965930763.0395,42126576312.0,1723304903.77535,1216181904.0,0.0999590698810884,0.194897241040337,-0.528924099501058,-0.00294248659107399
450,172,2014-05,5010793639.11481,5410026408.0,Age 65 and older,5813522459.1928,5975840112.0,9084343576.65445,8859810960.0,101652903.33898,78265704.0,0.0995729993121821,0.203560610368952,-0.5500602546568341,0.25028217959197496
451,172,2014-05,6594717888.34295,7111362672.0,Younger than 30,2961503127.89746,2965622688.0,10456016276.1119,11525439528.0,4139745685.4177203,2709875076.0,0.0700979682435559,0.30107841763905996,-0.161751727868181,-0.0288043433103565
452,173,2014-06,14968390566.1922,15137196864.0,Age 30-44,7219904684.05958,7121816664.0,49127587362.4278,57020952552.0,3420777567.1960397,2992222272.0,0.0607939112220985,0.230212980326844,-0.268658583149121,0.170525824264443
453,173,2014-06,17404410882.8739,17659032912.0,Age 45-64,11734849117.4731,11495773728.0,42911688033.7117,46694090328.0,2017646658.37486,1369594548.0,0.057349841501644,0.17825393287441801,-0.4316254765236379,0.280220386180466
454,173,2014-06,4847808788.88616,4926667056.0,Age 65 and older,5955391137.61522,5861037288.0,10165093238.5564,10741156728.0,127248055.14458601,93051864.0,0.11290490947516699,0.24052515897534602,-0.40989060945670097,0.34456555551278495
455,173,2014-06,6676832425.639689,6690273792.0,Younger than 30,2962112140.9007,3021188568.0,10194749513.8598,11867572392.0,3997569053.14109,2666082840.0,0.0430126384124492,0.21711283101154802,-0.13126309341957001,0.0357366332216644
456,174,2014-07,15103167104.8395,16061234328.0,Age 30-44,7390489393.85576,7818830808.0,49989495086.3384,57818548800.0,3670120839.92432,3492168456.0,0.0558958249036623,0.22229839040688298,-0.202728474493648,0.230231666601318
457,174,2014-07,17909803425.2943,19136380152.0,Age 45-64,12866912912.1937,13217153688.0,44179623783.0617,49521425304.0,2069405172.4095302,1739064864.0,0.0771583999403087,0.229431740846999,-0.375866762910727,0.24291516111229003
458,174,2014-07,5116264095.95364,5395011480.0,Age 65 and older,6221303594.77315,6521214624.0,9880837689.46099,10246274688.0,140393550.248802,147051168.0,0.164787463240487,0.34863369930998994,-0.40527107154821396,0.886987672479954
459,174,2014-07,6665353109.27745,7268805216.0,Younger than 30,2972447130.12918,3198344424.0,10592690292.8046,12386358624.0,4054191169.2209396,3727674256.0,0.0663998476539878,0.220815581883857,-0.0748644023812729,0.08852170917813498
460,175,2014-08,15246823700.7535,16274458752.0,Age 30-44,7473009251.947591,7683401256.0,47493486926.3374,52626613560.0,3813131488.38905,7048750788.0,0.0789216036594953,0.171236596548871,-0.175230291786719,0.0955228843300946
461,175,2014-08,18101796628.5316,19910079264.0,Age 45-64,11989582741.4972,12066219648.0,46365173219.7387,48456035280.0,2203891172.03048,6019255572.0,0.07417401160354901,0.0650475024994319,-0.266049652980786,0.133688226605712
462,175,2014-08,4956855236.91101,5378145216.0,Age 65 and older,5777479202.5768,5583801336.0,10213314831.4998,10154143656.0,113346681.04211599,275588088.0,0.0521539877818618,0.0711267673265161,-0.30570866767090504,0.14514120350933
463,175,2014-08,6811330812.01317,7337907120.0,Younger than 30,2924755850.11566,3267281016.0,10280243467.335,11539302096.0,4211620497.12656,14135315816.0,0.0606175160194038,0.21303809027226395,-0.15165135971421803,-0.0730440874601166
464,176,2014-09,15097855405.9637,14974608072.0,Age 30-44,7259954146.340159,7049345112.0,49289052986.23599,50909828736.0,3941155046.3860297,6633304560.0,0.0959625507036175,0.103655927568435,0.0764887578773488,0.17350218994928
465,176,2014-09,17888847438.2546,18024865560.0,Age 45-64,11620396784.6996,11318690608.0,44789186521.3278,46811125080.0,2160730715.5496697,4629773544.0,0.12996313157758,0.0238838253833955,-0.0591081883500651,0.15422647486447302
466,176,2014-09,4933653013.81123,4984279464.0,Age 65 and older,5956329633.45921,5822663040.0,10141996412.1325,10428802656.0,126854805.89718,236066016.0,0.11790718042606099,0.130750754380823,-0.0372473023236485,0.16750739300294398
467,176,2014-09,6842364385.05391,6918004056.0,Younger than 30,2937829553.97941,3022584384.0,10143267304.6308,10986587328.0,4161194789.7699,9058856644.0,0.136099722514555,0.24170344405372501,0.0010243884547391801,-0.0138551994777816
468,177,2014-10,15125660405.5553,14715745848.0,Age 30-44,7010702676.00073,7163231640.0,46922029304.876,51221017704.0,4009683960.5347295,4131267480.0,0.114431643236691,0.0755993883554336,0.128186623899437,0.20263317729228697
469,177,2014-10,17621135217.3732,16773282504.0,Age 45-64,11663855174.0808,11706908016.0,46493866274.5965,51655896264.0,2106671627.5204601,2033245044.0,0.0698785373251238,0.007852330372109641,0.0702906003096713,0.126290490254282
470,177,2014-10,4926143922.38906,4792809144.0,Age 65 and older,5599755209.51619,5982915840.0,10317402660.5038,11463750264.0,123282764.286618,100680216.0,0.0934086914787033,-0.0104001130063213,0.118425031030473,0.15670332264039902
471,177,2014-10,6829779533.60351,6728090568.0,Younger than 30,2846015587.77029,2994703224.0,10899491902.9637,11889970056.0,4084851174.6759996,3733142452.0,0.0991967985651088,0.09994345105973501,0.0775269190917853,-0.00835480068966743
472,178,2014-11,15271379359.0973,13942431312.0,Age 30-44,7451684982.3433,7876292136.0,54688929112.469,50671454640.0,4047525594.47255,2776982688.0,0.0483747897769793,0.0424201050280246,0.23243998268972502,0.11988022773632699
473,178,2014-11,17744541285.6238,16168330356.0,Age 45-64,11671520897.8222,12071492184.0,51131283913.2957,45119603904.0,2240557655.48728,1359523128.0,0.0569693027806433,-0.0424454973363035,0.10569209819438999,0.0712297836494618
474,178,2014-11,4900942852.937739,4287468552.0,Age 65 and older,6362846851.39427,6259756872.0,11468691214.7345,10172849448.0,112487534.03536399,74799744.0,0.0619886659834579,0.118513747373774,0.12866461355086,-0.0555922714255283
475,178,2014-11,6818810216.444221,6396902616.0,Younger than 30,2970331119.67175,3191029440.0,11078965788.6861,10410642816.0,4364430419.73976,2440644480.0,0.0868316112690664,0.0672956796496922,0.0958799826636554,-0.035547626625942
476,179,2014-12,15362835601.8977,14975310864.0,Age 30-44,7720657804.17208,7790169168.0,53759186024.7124,55975908096.0,5003251714.56573,3498211860.0,0.10704457912890301,0.0645244332798052,0.294256382748711,0.615946400657754
477,179,2014-12,17790501555.7368,17913101496.0,Age 45-64,12182159581.4354,12780411768.0,50423163216.5763,54946297632.0,2839277406.95546,1752410376.0,0.12685241068897302,-0.0186685393860448,0.285397473003199,0.528832642790832
478,179,2014-12,5013984807.47451,4751389032.0,Age 65 and older,5618087945.20163,5517914064.0,11137318142.9206,11781466296.0,141482088.025522,83901192.0,0.10956770262595501,-0.0395792471998102,0.178918951665993,0.8919316911870159
479,179,2014-12,6698592534.48626,6377483928.0,Younger than 30,3111677588.96251,3189333408.0,11741263624.7638,12683051736.0,5273955697.77727,3134822448.0,0.0726599965215151,0.09376297717505301,0.28846911639107503,0.600560895261046
480,180,2015-01,15355527743.5474,13514922576.0,Age 30-44,7577735826.729691,7273858464.0,56855797458.8885,41897382144.0,4227405703.41069,3920057616.0,0.0749636517988448,0.019533447886158004,0.359101697098706,0.282533599406461
481,180,2015-01,18378782330.1518,16391496396.0,Age 45-64,12414386935.0561,12037107336.0,55360987673.0499,45396176136.0,2406792667.05503,1954303824.0,0.12872656205991698,0.0305770887767987,0.327113045433294,0.234549746596068
482,180,2015-01,5076452806.42587,4637031144.0,Age 65 and older,5808233882.93966,5612689224.0,13097284819.308,12075130296.0,150360730.494198,149394192.0,0.0883277529649793,-0.0269488816367967,0.445533231709864,0.482501750491805
483,180,2015-01,6828164400.95088,5719694832.0,Younger than 30,3174703628.72928,2842771560.0,11743370921.7796,7528676904.0,4330232068.0195,3161313168.0,0.0718772955186511,0.0897791293239156,0.178232388522867,0.0585968688428313
484,181,2015-02,15586695369.3221,14352142212.0,Age 30-44,7610053459.948091,6633061632.0,82587791559.2309,60320560224.0,4173307428.3144,3283820160.0,0.0643425446245729,0.0574563588228703,1.00879470500658,0.222614333083814
485,181,2015-02,17812068582.7583,15725796384.0,Age 45-64,12335045968.9852,10913774904.0,66537417946.6939,55388219016.0,2425272901.00447,1538627424.0,0.0477475636185787,0.0134682497323892,0.84940148413173,0.21638422801044
486,181,2015-02,5051835446.3141,4552990428.0,Age 65 and older,5792171223.87895,5176766184.0,15127374451.275,13613651784.0,148696839.349649,95222664.0,0.0795834708672927,-0.0206944149170254,0.783753644921405,0.590991969274163
487,181,2015-02,7233835661.45695,6780147384.0,Younger than 30,3090993399.5816803,2484776016.0,14177348222.977,9555742968.0,4282249859.9680204,2143333464.0,0.0673327673255324,0.0622140426619577,0.5550754550261779,0.0808474894862055
488,182,2015-03,16014873204.6966,17252003232.0,Age 30-44,8114585252.17313,8171612280.0,81128098153.1589,77406106200.0,4334986871.588779,3689267880.0,0.0486046592639908,0.18084555369364197,0.960848519519631,0.319544695495734
489,182,2015-03,19055955120.885,20205030984.0,Age 45-64,12961844140.7418,13552971456.0,74672418231.0517,74650858152.0,2541491151.61645,1644328584.0,0.0718226113286515,0.0977739657296062,0.984425996138042,0.17389195563753304
490,182,2015-03,5361598078.05111,5821575888.0,Age 65 and older,6429952040.56395,6738832056.0,17579553277.9637,17673295608.0,82438455.6642557,62596152.0,0.10904471008743301,0.16134054108015,1.0948368400517,-0.243457194497212
491,182,2015-03,7232502261.75538,7775248488.0,Younger than 30,3216236146.59535,3028743864.0,14947528508.6047,13802648640.0,4150246665.59229,1809738936.0,0.0771865315221512,0.170374304046789,0.574241469750837,0.00751606737824972
492,183,2015-04,15989785115.8902,16219250124.0,Age 30-44,8140217204.26972,8288395248.0,74930895691.2534,72452065824.0,4326403242.11983,3347689296.0,0.0657513407506265,0.0789792991821261,0.673761684159732,0.0888234552372484
493,183,2015-04,18697834435.0206,18629546868.0,Age 45-64,13788988767.1628,13754489760.0,68187142099.9229,67873715076.0,2444165559.39886,1501325088.0,0.0534032349503519,0.14183691195822598,0.676205845558057,0.217268816858222
494,183,2015-04,5335970047.48738,5514001248.0,Age 65 and older,6414348615.12054,6638972760.0,15203508550.9535,15491237424.0,142121662.754233,107560752.0,0.0690867925968881,0.0674604138712562,0.633572348332215,0.0640621898650389
495,183,2015-04,7118431162.22892,7181596104.0,Younger than 30,3241870575.07938,3104441928.0,14359148675.1017,14123140848.0,4148593632.0061,1773493296.0,0.085799695356638,0.103999118997557,0.516639765527713,-0.041176262829321
496,184,2015-05,16241205610.4964,17472947808.0,Age 30-44,8256968029.1623,8157237024.0,71633206133.735,75702251976.0,3846208227.85337,3351454536.0,0.0586313688170732,0.112197071844531,0.5629755629984251,0.20384432928417198
497,184,2015-05,18932511833.7841,20239831080.0,Age 45-64,13097984513.0969,13163073840.0,69172071097.5683,69202914168.0,2356000283.48713,1625515296.0,0.0438925788337627,0.0665428482429387,0.642737678359282,0.33657250667331107
498,184,2015-05,5261680249.09871,5639670336.0,Age 65 and older,6525909182.244221,6578376168.0,14910384255.6579,14366222280.0,67962145.72066589,53522208.0,0.0424478386390901,0.10082867759297198,0.621504380269531,-0.316147363856843
499,184,2015-05,7212491482.6441,7526380512.0,Younger than 30,3290760811.48783,3253974560.0,13633429954.8352,14807352960.0,4078540978.56781,2607730128.0,0.0583598192276249,0.097231476265264,0.284753863314878,-0.037693600308238
500,185,2015-06,16694645011.2154,17061246948.0,Age 30-44,8445637693.31522,8554752072.0,66133546617.5721,80562173472.0,4113751768.4493604,3779081244.0,0.127107422945385,0.201203636039008,0.41285211604509203,0.262968088755674
501,185,2015-06,19505747302.4548,20042374008.0,Age 45-64,13239128089.976002,13366365168.0,65066980561.3081,72891945840.0,2374000506.4427,1702687128.0,0.134964417806845,0.16271992510115602,0.561052915432652,0.243205246754531
502,185,2015-06,5495380714.25926,5655156336.0,Age 65 and older,6400950793.83646,6537534384.0,14691334133.7001,15849631824.0,103444737.080027,76846512.0,0.147866553943969,0.115422759275917,0.475598227021793,-0.174153975034826
503,185,2015-06,7252718744.39762,7396016232.0,Younger than 30,3403686601.68105,3522935736.0,13216932891.3722,16172399544.0,4123354140.46646,2912728200.0,0.10548782634933501,0.16607608452992098,0.36273864694534397,0.0925122641725566
504,186,2015-07,16339571357.9336,17379503568.0,Age 30-44,8157588777.031529,8736654504.0,62394610383.9809,72627302952.0,3981449741.1596203,3780885840.0,0.0820777041837828,0.11738630986373401,0.256124625390113,0.0826756749102255
505,186,2015-07,19369381862.3166,20702247744.0,Age 45-64,13237183548.5663,13804620912.0,61205454080.759,66816026496.0,2518119007.4792104,2129032656.0,0.0818267394126964,0.0444473324489953,0.349234721856906,0.224239934963116
